id_kursus,judul,link,link_gambar,penyelenggara,kategori,instruktor,level,rating,biaya,deskripsi,judul similiar
266,IELTS Academic TestPreparation,https://www.edx.org/learn/test-prep/the-university-of-queensland-ielts-academic-test-preparation,https://prod-discovery.edx-cdn.org/media/course/image/d61d7a1f-3333-4169-a786-92e2bf690c6f-fa8a6909baec.small.jpg,The University of Queensland,Communication,,Introductory,,,"Writing, English Language","['Understanding the TOEFLEssentials Test', 'Academic English: How toWrite an Essay', 'Digital Marketing Essentials Masterclass', 'Kursus Digital Marketing untuk Pemula', 'Assessing Marketing Materials']
"
267,TOEFL® Test Preparation:The Insider’s Guide,https://www.edx.org/learn/test-prep/educational-testing-service-toefl-r-test-preparation-the-insiders-guide,https://prod-discovery.edx-cdn.org/media/course/image/ee4f4f12-e6ec-45ac-94df-b90b4b022903-aaf6257f767b.small.jpeg,Educational Testing Service,Communication,,Introductory,,,"Artificial Intelligence, English Language, Test Of English As A Foreign Language (TOEFL), Planning","['Understanding the TOEFLEssentials Test', ""Vectr: Beginner's Guide To Graphic Design"", 'IELTS Academic TestPreparation', 'Hypothetical Testing and AB Test', 'Marketing Analytics: Experiment & Evaluation']
"
268,Basic Spanish 1: GettingStarted,https://www.edx.org/learn/language/universitat-politecnica-de-valencia-basic-spanish-1-getting-started,https://prod-discovery.edx-cdn.org/media/course/image/b05291d7-fbff-4520-8371-7ffdcda326c4-29e3b788d03a.small.jpg,Universitat Politècnica de València,Communication,,Introductory,,,"Spanish Language, Writing, Listening Skills, Spanish Culture, English Language, Language Education, Grammar, Reading Comprehension","['Basic Spanish 3: Gettingthere', 'Basic Spanish 2: One StepFurther', 'A travel by SpanishAmerica: Spanish forbeginners', 'English for Journalists,Part 1', 'Francés Introductorio']
"
269,Leaders of Learning,https://www.edx.org/learn/leadership/harvard-university-leaders-of-learning,https://prod-discovery.edx-cdn.org/media/course/image/9174e129-e6f3-4bc8-8a12-ea286d670e71-23e286087155.small.jpg,Harvard University,Communication,,Introductory,,,"Leadership, Organizational Structure","['Becoming an EffectiveLeader', 'Kepemimpinan Proyek', 'Digital Marketing Strategy for Managers', 'Pelatihan Penting Tableau', 'Leading High-PerformingTeams']
"
270,Critical Thinking &Problem Solving,https://www.edx.org/learn/critical-thinking-skills/rochester-institute-of-technology-critical-thinking-problem-solving,https://prod-discovery.edx-cdn.org/media/course/image/772eb266-036a-4248-ac03-c3c0bac56c70-fdbb956edc7f.small.jpeg,Rochester Institute of Technology,Communication,,Introductory,,,"Leadership, Problem Solving, Critical Thinking","['SQL for Data Analysis: Solving real-world problems with data', 'Pengantar Analisis Data untuk Memecahkan Masalah Kualitas', 'Hypothesis Testing', 'Data Analysis Fundamental', 'Dasar-Dasar Keuangan']
"
271,The Craft of Storytelling,https://www.edx.org/learn/storytelling/university-of-alaska-fairbanks-the-craft-of-storytelling,https://prod-discovery.edx-cdn.org/media/course/image/38040d47-4cf1-4098-b389-2743638268be-26e7b271f867.small.png,University of Alaska Fairbanks,Communication,,Introductory,,,"Communications, Quick Learning, Storytelling, Podcasting, Creative Writing, Public Speaking, Social Media, Documentary Films","['Storytelling in theWorkplace', 'Storytelling for SocialChange', 'Funnelling & Media Planning', 'Hollywood: History,Industry, Art', 'Business WritingTechniques']
"
272,Becoming an EffectiveLeader,https://www.edx.org/learn/leadership/the-university-of-queensland-becoming-an-effective-leader,https://prod-discovery.edx-cdn.org/media/course/image/9a0c24fa-6758-464d-9a01-fd5c7b18a96b-133d1c3bd2cd.small.jpg,The University of Queensland,Communication,,Intermediate,,,"Leadership Styles, Empathy, Human Capital, Leadership, Management","['Comunicación efectivapara el líder actual', 'Becoming a SuccessfulLeader (InclusiveLeadership Training)', 'Leaders of Learning', 'Kepemimpinan Proyek', 'Leading High-PerformingTeams']
"
273,Academic and BusinessWriting,https://www.edx.org/learn/writing/university-of-california-berkeley-academic-and-business-writing,https://prod-discovery.edx-cdn.org/media/course/image/ed682cf1-7c11-4417-ac78-e940843cfccc-bb93707c5457.small.jpg,"University of California, Berkeley",Communication,,Introductory,,,"Diction, Business Writing, Writing, Vocabulary Development, Editing, Vocabulary, English Language, Grammar","['Business WritingTechniques', 'Comunicación yRedacción Digital', 'Leer y escribir en launiversidad', 'Academic English: How toWrite an Essay', 'Upper-IntermediateEnglish: Business andIndustry']
"
274,Academic English: How toWrite an Essay,https://www.edx.org/learn/professional-writing/the-university-of-queensland-academic-english-how-to-write-an-essay,https://prod-discovery.edx-cdn.org/media/course/image/94460a36-8f6c-4e50-82cd-47aab6996952-258273a5d881.small.jpeg,The University of Queensland,Communication,,Introductory,,,"Planning, Academic Writing, Research, Editing","['Academic and BusinessWriting', 'IELTS Academic TestPreparation', 'Leer y escribir en launiversidad', 'Understanding the TOEFLEssentials Test', 'Inglés para todos: nivelbásico']
"
275,Understanding the TOEFLEssentials Test,https://www.edx.org/learn/test-prep/educational-testing-service-understanding-the-toefl-essentials-test,https://prod-discovery.edx-cdn.org/media/course/image/86327b04-f5d2-4a09-ab96-2e0278a7a493-fa64321755bb.small.jpeg,Educational Testing Service,Communication,,Introductory,,,"Writing, Research, English Language, Test Of English As A Foreign Language (TOEFL)","['IELTS Academic TestPreparation', 'Digital Marketing Essentials Masterclass', 'TOEFL® Test Preparation:The Insider’s Guide', 'Academic English: How toWrite an Essay', 'Introduction to FinTech']
"
276,Leading With EffectiveCommunication (InclusiveLeadership Training),https://www.edx.org/learn/leadership/catalyst-leading-with-effective-communication-inclusive-leadership-training,https://prod-discovery.edx-cdn.org/media/course/image/2aaffce0-fa32-416c-a1f6-85ca4835ce65-8f1df4cae197.small.jpg,Catalyst,Communication,,Introductory,,,"Accountability, Communications, Empowerment, Humility, Leadership Development, Leadership","['Becoming a SuccessfulLeader (InclusiveLeadership Training)', 'Leading High-PerformingTeams', 'Pelatihan Penting Tableau', 'Becoming an EffectiveLeader', 'Pelatihan Esensial Power BI']
"
277,Public Speaking,https://www.edx.org/learn/public-speaking/rochester-institute-of-technology-public-speaking,https://prod-discovery.edx-cdn.org/media/course/image/be4b8ec7-9777-4eda-8f3e-97bae5d907e7-4eb0281574a8.small.jpeg,Rochester Institute of Technology,Communication,,Introductory,,,"Communications, Public Speaking","['Professional BusinessPresentations', 'Consumer & Audience Insight', 'Becoming an EffectiveLeader', 'Business Communication', 'Marketing Introduction']
"
278,Comunicación yRedacción Digital,https://www.edx.org/learn/business-communications/universidades-anahuac-comunicacion-y-redaccion-digital,https://prod-discovery.edx-cdn.org/media/course/image/1650b46d-97c0-464f-a978-9e7c06f16b75-cf60f2773fff.small.jpeg,Universidades Anáhuac,Communication,,Introductory,,,"Digital Communications, Multimedia","['Academic and BusinessWriting', 'Business Communication', 'Business Communications- The Basics', 'Data Communication', 'Foundations of Digital Marketing and E-commerce']
"
279,Soft Skills: CollaborateEffectively,https://www.edx.org/learn/business-communications/ibm-people-skills-collaborate-effectively,https://prod-discovery.edx-cdn.org/media/course/image/2be4a4bb-dcf5-46df-a469-5b71b65b0506-a46e368ca0be.small.png,IBM,Communication,,Introductory,,,None,"['Soft Skills: DevelopInterpersonal Skills', 'Teamwork & Collaboration', 'Becoming an EffectiveLeader', 'Comunicación efectivapara el líder actual', 'InterculturalCommunication at Work –Land the job and do it well']
"
280,Comunicación efectivapara el líder actual,https://www.edx.org/learn/leadership/tecnologico-de-monterrey-comunicacion-efectiva-para-el-lider-actual,https://prod-discovery.edx-cdn.org/media/course/image/7b1efd5f-71f7-4fd8-9875-899b5b2ec314-40583c81eea8.small.jpg,Tecnológico de Monterrey,Communication,,Introductory,,,"Assertiveness, Communications, Organizational Communications, Leadership, Empathy","['Becoming an EffectiveLeader', 'Business Communication', 'El poder de lacomunicación consciente', 'Business Communications- The Basics', 'Kepemimpinan Proyek']
"
281,"Hollywood: History,Industry, Art",https://www.edx.org/learn/history/university-of-pennsylvania-hollywood-history-industry-art,https://prod-discovery.edx-cdn.org/media/course/image/f1a02084-6bf9-4242-bfdf-d6be7dc81501-4876b86f11b9.small.jpg,University of Pennsylvania,Communication,,Introductory,,,Cinematography,"['The Craft of Storytelling', 'Graphic Design Career Opportunity', 'Funnelling & Media Planning', 'Graphic Design', 'Graphic Design Resources']
"
282,Teamwork & Collaboration,https://www.edx.org/learn/teamwork/rochester-institute-of-technology-teamwork-collaboration,https://prod-discovery.edx-cdn.org/media/course/image/ec15bd20-bfcd-4e88-8c2b-fbf770e8a38c-74dc2ae2acd1.small.jpeg,Rochester Institute of Technology,Communication,,Introductory,,,"Leadership, Business Communication, Problem Solving, Decision Making, Consensus Decision-Making, Collaboration, Teamwork, Team Motivation","['Soft Skills: CollaborateEffectively', 'Leading High-PerformingTeams', 'Storytelling in theWorkplace', 'Kepemimpinan Proyek', 'Business Communication']
"
283,"English for Journalists,Part 1",https://www.edx.org/learn/journalism/university-of-california-berkeley-english-for-journalists-part-1,https://prod-discovery.edx-cdn.org/media/course/image/cdc1f3db-0242-403f-b338-50805cb8a03d-e27f9c6f94c0.small.jpg,"University of California, Berkeley",Communication,,Intermediate,,,"Idioms, Vocabulary, Communications, Journalism, Writing, English Language, Grammar","['Inglés para todos: nivelbásico', 'Inglés para todos: nivelbásico más', 'Basic Spanish 1: GettingStarted', 'Mandarin Chinese Level 1', 'Francés Introductorio']
"
284,El cerebro y las emocionesen el lenguaje,https://www.edx.org/learn/language/universidad-del-rosario-el-cerebro-y-las-emociones-en-el-lenguaje,https://prod-discovery.edx-cdn.org/media/course/image/dc96abfa-fb45-4ae0-8bfa-792589e74d0a-153f5d264e50.small.jpg,Universidad del Rosario,Communication,,Introductory,,,"Influencing Skills, Problem Solving, Biology, Emotional Intelligence, Communications","['The Language of Design: Form and Meaning', 'El poder de lacomunicación consciente', 'Italian Language andCulture: Beginner(2023-2024)', 'Italian Language andCulture: Advanced(2023-2024)', 'Italian Language andCulture: Intermediate(2023-2024)']
"
285,Becoming a SuccessfulLeader (InclusiveLeadership Training),https://www.edx.org/learn/leadership/catalyst-becoming-a-successful-leader-inclusive-leadership-training,https://prod-discovery.edx-cdn.org/media/course/image/279fc0f3-fba6-4a13-b538-d05844370430-43f11d79ac47.small.jpg,Catalyst,Communication,,Introductory,,,"Accountability, Leadership Styles, Leadership Development, Leadership","['Leading With EffectiveCommunication (InclusiveLeadership Training)', 'Becoming an EffectiveLeader', 'Kursus Digital Marketing untuk Pemula', 'Pelatihan Esensial Power BI', 'Digital Marketing Course for Beginners']
"
286,Stand Up!; ComedyWriting and PerformancePoetry,https://www.edx.org/learn/writing/university-of-cambridge-stand-up-comedy-writing-and-performance-poetry,https://prod-discovery.edx-cdn.org/media/course/image/767aa8e7-1d42-4292-85f1-ddcb6827e6d7-e80c86004f49.small.jpeg,University of Cambridge,Communication,,Intermediate,,,"Stand-Up Comedy, Scripting, Communications, Writing","['Cohort and Retention Analysis', 'Table Creating and Manipulation', 'Relationship and Alter Table', 'Academic and BusinessWriting', 'Hypothetical Testing and AB Test']
"
287,"¡Luces, celular y acción!Crea contenidosaudiovisuales de impacto",https://www.edx.org/learn/marketing/pontificia-universidad-javeriana-comunicacion-audiovisual-desde-tu-smartphone,https://prod-discovery.edx-cdn.org/media/course/image/0a6c0bb2-2d18-42d7-8862-1dc6759e8941-fd0b260a20e5.small.png,Pontificia Universidad Javeriana,Communication,,Introductory,,,"Smartphone Operation, Value Propositions, Marketing, Data Science, Economics, Communications","['Merancang dan Mengkreasikan Iklan Dengan Semiotika Visual', 'Graphic Elements of Design: Color Theory and Image Formats', 'Foundations of Digital Marketing and E-commerce', 'Introduction and Installation', 'Comunicación yRedacción Digital']
"
288,Business WritingTechniques,https://www.edx.org/learn/business-communications/doane-university-business-writing-techniques,https://prod-discovery.edx-cdn.org/media/course/image/9d815fc9-480d-417d-95c6-3d7a5193c77a-119ede776caa.small.jpeg,Doane University,Communication,,Introductory,,,"Proofreading, Business Communication, Communications, Business Writing, Business Presentations","['Academic and BusinessWriting', 'Business Communication', 'Writing Feature Articles', 'Upper-IntermediateEnglish: Business andTechnology', 'Professional BusinessPresentations']
"
289,Business Communication,https://www.edx.org/learn/business-communications/rochester-institute-of-technology-business-communication-3,https://prod-discovery.edx-cdn.org/media/course/image/ecca6ceb-d524-4897-9f0b-dae99b5c4257-075e4ab3f04a.small.jpeg,Rochester Institute of Technology,Communication,,Introductory,,,"Leadership, Business Writing, Business Communication, Non-Verbal Communication, Target Audience, Active Listening, Communications","['Business Communications- The Basics', 'Data Communication', 'Business Metrics', 'Professional BusinessPresentations', 'Business WritingTechniques']
"
290,Edición de vídeo ypostproducción conDaVinci Resolve. Básico,https://www.edx.org/learn/business-communications/universidad-carlos-iii-de-madrid-edicion-de-video-y-postproduccion-con-davinci-resolve,https://prod-discovery.edx-cdn.org/media/course/image/4a73acff-ee97-495a-8602-dcf9b4e5fce6-bd747619275f.small.png,Universidad Carlos III de Madrid,Communication,,Introductory,,,"Audio Editing Software, Post-Production, Audio Editing, Written Composition, Animations, DaVinci Resolve (Video Editing Software), Creativity, Color Correction, Computing Platforms, Audio Mixing, Tutorials, Visual Effects, Video Editing, Sound Effects","['Interactive Computer Graphics', 'Media Fundamentals', 'Professional Advertising & Graphic Design [Mascot/Logo]', 'Steps in Japanese forBeginners1 Part1', 'Adobe Photoshop: Designing Instastories']
"
291,Facebook Ads: Cómoutilizar el poder de lapublicidad en Facebook,https://www.edx.org/learn/marketing/universidad-galileo-facebook-ads-como-utilizar-el-poder-de-la-publicidad-en-facebook,https://prod-discovery.edx-cdn.org/media/course/image/8721fa51-087f-4256-92ab-07c0e62b6800-a2e7e60ab7da.small.png,Universidad Galileo,Communication,,Introductory,,,"Persona (User Experience), Digital Marketing, Facebook Ads, Marketing, Demand Generation, Digital Media Strategy, Advertising Campaigns, Bidding, A/B Testing, Community Management, Digital Skills","['Pemasaran: Naskah Iklan untuk Media Sosial', 'Digital Performance Marketing: Tips Memulai Beriklan Online', 'Social Media Marketing untuk Pemula', 'Digital Marketing FAQs - Common Digital Marketing Questions', 'Pemasaran Media Sosial: Strategi dan Pengoptimalan']
"
